"JMR-RatInj30m-5aA-s2"	"JMR-RatInj30m-1aA-s2"	"JMR-RatInj30m-3aA-s2"	"JMR-RatInj30m-4aA-s2"	"JMR-RatInj30m-2aA-s2"	"JMR-RatInj4h-2bA-s2"	"JMR-RatInj4h-3bA-s2"	"JMR-RatInj4h-1bA-s2"	"JMR-RatInj8h-1aA-s2"	"JMR-RatInj8h-2aA-s2"	"JMR-RatInj8h-3aA-s2"	"JMR-RatInj24hf-2aA-s2"	"JMR-RatInj24hf-3aA-s2"	"JMR-RatInj24hf-1aA-s2"	"JMR-RatInj72h-3aA-s2"	"JMR-RatInj72h-1aA-s2"	"JMR-RatInj72h-2aA-s2"	"JMR-RatInj21d-1bA-s2"	"JMR-RatInj21d-2aA-s2"	"JMR-RatInj21d-3aA-s2"
"X79321_at"	12.2577269990619	12.2623430513678	12.2611546553836	12.259567447083	12.2610761020733	12.262409040545	12.2607441803989	12.2611073102685	12.2608123256199	12.2608750463724	12.2608074352001	12.259592849254	12.2576444089774	12.2592486446687	12.2577466180622	12.259828671981	12.2582443607168	12.2610219044622	12.2607049470358	12.2610616052567
"X80130cds_f_at"	12.3013267011944	12.3015401355187	12.3013797182547	12.3014735072217	12.3016363952034	12.3015704664866	12.3016529165094	12.3015216159019	12.3015193109799	12.3014528894986	12.3015041186976	12.3011170799198	12.3011900738456	12.3011738496686	12.3019218736948	12.3015616410904	12.3012912211629	12.3015787268264	12.3016648326074	12.3015446337366
"X80290cds_s_at"	12.3027137949708	12.3029348754734	12.3026097533308	12.302851675394	12.3031263991818	12.3028810478369	12.3033851760332	12.3029316944768	12.3028348618596	12.3027541282483	12.3027531091383	12.3029909793212	12.3023485117366	12.3025731431493	12.3026497289838	12.3029692576083	12.3024839977058	12.3028932594129	12.3030723078474	12.3030211585806
"X80395cds_s_at"	12.3043720572056	12.3046721925276	12.304515735547	12.3046867533189	12.3049807201505	12.3047451279279	12.3050088632858	12.3048186258108	12.30473837332	12.3046632890079	12.3047159801507	12.304474205043	12.3043906153015	12.3044151473737	12.3046783486971	12.3047235756532	12.304272021505	12.3048655222344	12.3049010006384	12.3048178750741
"X81448cds_at"	12.3082091686192	12.3084215984735	12.3084939867128	12.308392694912	12.3084265497481	12.3084486851957	12.3085082365759	12.3084637479327	12.3084922647839	12.3084767531266	12.3084310763779	12.3085144140545	12.3083423350091	12.3084314856601	12.3084378066902	12.3084651157665	12.30832426081	12.3084628707103	12.3084930744348	12.3084765391789
"X82021cds_at"	12.3002601203238	12.301133530295	12.3014588554735	12.3009563972258	12.3009213844078	12.301783430501	12.3012796924187	12.3016039721434	12.301742961692	12.3014869365073	12.3014902772277	12.3007832066783	12.3012175252321	12.3011469460778	12.3019761146752	12.3013822313599	12.3011836970442	12.3013844282084	12.3013600590825	12.3013733748
"X82396_at"	12.2742718487377	12.277286078057	12.2773363932785	12.2759111801899	12.2769177734845	12.2777179863675	12.2765967742564	12.2770564228096	12.2768747687297	12.2767958287185	12.2769805004723	12.2768133215101	12.2779669597739	12.2769985443339	12.2838257160536	12.2815658203064	12.2804495280839	12.2769541714333	12.2770034112163	12.2774801417501
"X82445_at"	12.2960785436979	12.2981130211055	12.2982356866002	12.2972287160753	12.2974895212098	12.2980632676854	12.2977167595361	12.2978537479201	12.2979101651615	12.2979715435341	12.2978758536518	12.298204162463	12.2972470221604	12.2978693846163	12.2977582106825	12.2979916901344	12.2978341293424	12.2977822720469	12.2978415148141	12.2979664439609
"X83231_at"	12.291321638189	12.2934234703653	12.2946195271458	12.2922849223692	12.2927245160277	12.293763663288	12.2927248839913	12.2931855973746	12.2926026964835	12.2926381532472	12.2928271752331	12.2918678049816	12.2915515106946	12.2922619600839	12.2918366953376	12.2939211642978	12.2923218048273	12.2933385859032	12.2933385175871	12.2937708427046
"X83399_at"	12.3016178965374	12.302647382788	12.302855108723	12.3020872735262	12.3022755834513	12.302625931848	12.3023865362589	12.3026348033861	12.3023555846699	12.3023052164261	12.302358849164	12.3017703723708	12.3022143339316	12.3019547203621	12.3020243161818	12.3022245569849	12.3019817180362	12.3023629898881	12.3024304116487	12.3024605658014
"X83579_at"	12.3077193530114	12.3080942710605	12.307960457191	12.3080007253424	12.3079429262654	12.3081546675226	12.3081908303957	12.3081977430307	12.3080605605095	12.3079911014066	12.3080171748148	12.3073208263873	12.3073198222849	12.3076582008672	12.3078539406475	12.3080621253099	12.3074467338537	12.3081698259657	12.3081566193956	12.3081524926429
"X84039_at"	12.3098486823814	12.3099597846476	12.3100879176354	12.3099220379995	12.3098423385868	12.3099537162717	12.3098989794138	12.3099520891788	12.3100028146342	12.3100018754574	12.3100008963888	12.3096224270169	12.309473315502	12.3097648553792	12.310322786257	12.3098935679672	12.3099058453173	12.3100040854875	12.30997701056	12.3099430401527
"X84047cds_at"	12.2123672037669	12.2179028079899	12.2195609720365	12.2150494978701	12.2169511201769	12.2175186952338	12.2176341325254	12.2170038864991	12.217221516004	12.2167821086984	12.216855447176	12.2147139806125	12.2148352265697	12.214638773629	12.2158992219475	12.217761049171	12.2142176303116	12.2169136895998	12.2176393182811	12.2176117096145
"X84210complete_seq_s_at"	12.3037563247091	12.3040999562935	12.3038750070002	12.3037611622544	12.3039456723778	12.3038991321562	12.3037763217962	12.3038393299937	12.3038088474724	12.3037809317512	12.3038120254282	12.3034226506636	12.3031480733046	12.3035089198536	12.3036073056327	12.3037864213607	12.3033159289991	12.3038378828773	12.3038202552456	12.3038629552404
"X85183_at"	12.2963372507277	12.298635730743	12.297433407506	12.2968751568535	12.2975369069763	12.2979058823048	12.2973036690749	12.2976998524903	12.2972810753755	12.2970458826551	12.2972050850879	12.2963329832737	12.2968176682348	12.296833248447	12.2962560844353	12.2974100443538	12.29637356951	12.2974626069766	12.2972448284383	12.2975861958046
"X85184_at"	12.3027721411629	12.3030747875309	12.3027219638507	12.3028368016689	12.3029656303286	12.3029110013185	12.3029531256332	12.3029099809733	12.3028853032953	12.3027924299462	12.3028647372526	12.3027226180437	12.3024457600152	12.3028672428828	12.3026538795459	12.3028441000658	12.3025839783762	12.3029452705847	12.3029586194779	12.3029354754725
"X86003_at"	12.2962348864873	12.2982045332157	12.2974362621448	12.2970074371974	12.297628267348	12.2972965219641	12.2974998228513	12.2973539059927	12.2970990780748	12.2970805581668	12.2970661818523	12.2968052471363	12.2967512833124	12.2969888581179	12.2964988797185	12.2971213577001	12.2969342096342	12.2970873681506	12.297216635181	12.2970986142722
"X86086_g_at"	12.2893814779946	12.2907477111956	12.2910062735988	12.2901792130604	12.2901041641572	12.290456422224	12.2901645314054	12.2905911608253	12.2903799666822	12.2904805636957	12.2902894124644	12.290621907495	12.2899716804502	12.2902262530379	12.2906225912709	12.2904769666205	12.2901919631005	12.2904569345695	12.2908341624036	12.2908739927737
"X87157_at"	12.3053952365353	12.3058615216733	12.3057389643305	12.3057206775192	12.3056811005176	12.3059412685446	12.305820205829	12.3059461171264	12.3058204872114	12.3057902367331	12.3058077608809	12.3054612642821	12.3051716737271	12.30559293939	12.3055905030593	12.3058416301404	12.305480605474	12.3058197440508	12.3058992729568	12.3059793603273
"X87635_at"	12.298694370144	12.2992507272969	12.2992534700394	12.2991121230856	12.299177787148	12.2994370577585	12.2994188884869	12.2992926260151	12.2992400043898	12.2991771863299	12.29920936034	12.2991864560442	12.2985867045055	12.2990022692834	12.2988328136122	12.2991252252802	12.2987353745242	12.2992313408648	12.2993060260091	12.2992696014844
"X87885_at"	12.298607420459	12.300304864875	12.3002349737726	12.2997979077399	12.2998557063122	12.3001213079632	12.3000589480104	12.3001851091959	12.3002860819974	12.3001940778698	12.3001734769165	12.3003037974668	12.2992330163362	12.2998653918174	12.2994782687654	12.2999996814129	12.2999185739145	12.3001521475801	12.300397351573	12.3003610028382
"X89225cds_s_at"	12.2866022990647	12.2882315315096	12.2893421915037	12.28840167063	12.2881846441063	12.28935980344	12.2886822768424	12.2889992313123	12.2897485926983	12.289362566592	12.289788442373	12.288687778465	12.2911028732572	12.2902280967268	12.2895546737722	12.2890886498155	12.2888104729997	12.2887824266878	12.2888470290508	12.2893434321188
"X89383_at"	12.3052078728508	12.3058307660106	12.3056200850689	12.3057705621271	12.3057367841353	12.3059085699975	12.3058668620052	12.3058761836001	12.3058733770673	12.3057225361915	12.3058679601748	12.3053247196107	12.3049854409501	12.3055030432298	12.3054756245245	12.3057619979177	12.305244706353	12.3059556946099	12.3059731790489	12.3060117700554
"X89696cds_at"	12.3012655918465	12.3021767285442	12.3019770386627	12.3018967025922	12.3020625647464	12.3021102502549	12.3020765375806	12.3021128276721	12.3021405101319	12.3021384989981	12.3021608176597	12.3020706717471	12.3024673460725	12.3021191031671	12.3020882038978	12.3020795952339	12.302152077054	12.302215040055	12.3021631177782	12.3021325703899
"X89697cds_at"	12.3063271127317	12.3066467363465	12.3067385827164	12.3065286355049	12.3065891633366	12.3063964596218	12.3065017266909	12.306522393233	12.3066868271018	12.3067060407756	12.3067343833313	12.3069440701753	12.3068359497739	12.3065789142048	12.306828730289	12.3066524096142	12.3070123911442	12.3065554413342	12.3065318305149	12.3065419164202
"X89698cds_at"	12.3011745841782	12.3007901494681	12.3007558988288	12.3007068105256	12.3010332709495	12.3002761270913	12.3007352770617	12.3006108527334	12.3007269966412	12.3008055312179	12.3008291895045	12.3006054430255	12.3006016250228	12.3005962905841	12.3012579348614	12.3006624562221	12.3009362803735	12.3006795720561	12.3006985721001	12.3006276426423
"X89699cds_at"	12.3058364549316	12.3056462830659	12.3056288730767	12.3055995546423	12.305609617145	12.3055520424298	12.3056513035455	12.3055893866012	12.3056705224018	12.3056871593942	12.3058283337248	12.3057541462015	12.3058086365632	12.3057376636329	12.3059257562929	12.305483593255	12.3057206801272	12.3056025523777	12.3056599591999	12.3055880716099
"X89703cds_at"	12.3085221268144	12.308764958581	12.3086332990699	12.3086983419303	12.3087585219343	12.3087116661411	12.308706093514	12.3088010928708	12.308671110688	12.3086528891362	12.3087152476753	12.3082765214405	12.3081980596867	12.3084588317252	12.3085387896155	12.3086572291731	12.3084003084792	12.3088894913617	12.3087761769807	12.3087703571512
"X89706cds_at"	12.3047133071268	12.3054189268678	12.3050905258034	12.3050846445226	12.3054385572441	12.3053949694844	12.3053051721269	12.3055446891104	12.3052470564823	12.3051524487876	12.30526160779	12.3050062083408	12.3050752906477	12.3051366010497	12.3050973341806	12.3053379279351	12.305091877469	12.3054313448028	12.3054213196034	12.3053087329778
"X89968_at"	12.2897571251329	12.2918908954088	12.2914607108868	12.291270897183	12.2914826482266	12.2921541707738	12.2918744421366	12.2917848492757	12.2916167210271	12.2915893989338	12.2917043531209	12.2915477609953	12.2903991575338	12.2911492888645	12.2903704516316	12.2916293203009	12.2909312519811	12.2920971805343	12.2921020998104	12.2922127849462
"X89968_g_at"	12.2342137140321	12.2378455292179	12.236965762831	12.2361631040829	12.237122886046	12.2376012311712	12.2376365305873	12.2368069252681	12.2369240594758	12.236454573561	12.2369026280727	12.236608509916	12.2349292259175	12.2359508685933	12.2351887516454	12.236965660971	12.2354321994072	12.2379925618114	12.2385921243021	12.2382803310155
"X90823cds_at"	12.3041611009974	12.3048120742273	12.3052969146806	12.3047235313812	12.3046066161693	12.3049013061286	12.3048305198229	12.3049676501039	12.3049089003618	12.3049579067768	12.3049049724697	12.3053165987858	12.3047602369106	12.3049278912111	12.3046907586949	12.3047635471381	12.3049186007	12.304969911102	12.3049243634805	12.3049898379621
"X91988_at"	12.3016286264423	12.3013843097103	12.30174726782	12.3016795030381	12.301509030395	12.3015411712218	12.3015865864023	12.3015557386482	12.3017175164883	12.3018312642461	12.3017368139019	12.3016465509254	12.3015914033215	12.3017863564801	12.3020815874828	12.3015251795807	12.3016690177994	12.3016395464401	12.3015088370589	12.3015677463664
"X92097_at"	12.3004041410078	12.3014737322083	12.3014205725757	12.3013331709957	12.3012008722491	12.302028326629	12.3014803299339	12.3017775985541	12.3017222715461	12.3017001315183	12.3016761173528	12.3010361219185	12.3013482892127	12.3016274085731	12.301731511609	12.3013788271942	12.3015311646485	12.3015884015303	12.3016882479845	12.3018870143642
"X93352_at"	12.2678877724991	12.2716580777562	12.2733003762436	12.2698693093781	12.2711395764495	12.2725030093805	12.2723574139944	12.2721071661213	12.2722178206553	12.2726572464513	12.2724407704159	12.272313343048	12.2729200348623	12.2725682560691	12.2772064792484	12.2756808608183	12.2750897510667	12.2713558340411	12.2722279654826	12.272324592814
"X93495cds_at"	12.2990234603105	12.2999375882253	12.3000778858558	12.2995431422786	12.2994403563666	12.2998057845119	12.2997061748705	12.2997840865518	12.299833899455	12.2997234474069	12.2998479556365	12.2994516229141	12.2995399383419	12.2995386429292	12.2994550477401	12.2997246514496	12.2994053762554	12.2997868647747	12.2998785687263	12.2999192264157
"X93591cds_at"	12.3053358782569	12.3056592150464	12.3058887984099	12.3057102073845	12.3056447830618	12.3056725918877	12.3057054706787	12.3056712543495	12.3057756584328	12.3057843035806	12.3057581137306	12.3054544242592	12.305469491003	12.3054662863158	12.30591562432	12.3057772649909	12.3056376738781	12.3057380445207	12.3057021368481	12.3057612407366
"X94185cds_s_at"	12.2952964269581	12.2971299778894	12.2987800329739	12.2966751714117	12.2963908706678	12.2961731036689	12.2983977658077	12.2965274974743	12.296476913365	12.296327583059	12.2963942319697	12.2954021383516	12.2954906703903	12.2957059384345	12.2964479165884	12.2962119354411	12.2959993464729	12.2963855532421	12.2962291808075	12.2962977404933
"X94242_at"	12.2941125212906	12.2952536941425	12.2950648824949	12.294616727871	12.2949961387575	12.2949156157672	12.2949776046199	12.2949349250478	12.2947882016508	12.294891492766	12.2947317686162	12.2942607640178	12.2942544154164	12.2949350293929	12.2961142493861	12.295859412565	12.2948868631448	12.2948605793838	12.2949738792943	12.2951115925905
"X94246_at"	12.3049299350051	12.3048113674967	12.3042996200101	12.304900576401	12.3049792650245	12.3046817410061	12.3049292694068	12.3047520393924	12.3047023191994	12.3045401187196	12.3047321788776	12.3045465071238	12.304294574592	12.3046109683612	12.3049489790888	12.3047781574925	12.3045293763732	12.3048734953701	12.3048053011085	12.3047920840243
"X94551_at"	12.3017282437166	12.3018974848585	12.3020176083258	12.3019842388127	12.3018028249145	12.3022178602326	12.3020158967671	12.3021311859214	12.3021231348711	12.3020673366193	12.3021443721495	12.3020483441868	12.3020847950929	12.3020708437223	12.3017785275972	12.3016790122801	12.3019061681921	12.3020405728881	12.3020415080247	12.3020997108766
"X95466_at"	12.2994787019014	12.3003517751649	12.3002747707968	12.2995910977665	12.2996470256738	12.2996577241077	12.300142732816	12.2997097881777	12.29963570986	12.2996146634565	12.299569239831	12.2990939332568	12.2984441537417	12.2991555049726	12.2988247386096	12.2995365143521	12.2989387286654	12.2996240560557	12.2996172189227	12.2998386491048
"X95850mRNA_at"	12.2918753444677	12.2916616024708	12.2917841699889	12.2917469319389	12.2915190328525	12.2912217193483	12.2909610481451	12.2912915531494	12.2917378069783	12.29186581767	12.2917680654152	12.2932273513559	12.2925775631271	12.2921562796179	12.2922430648375	12.2911951281745	12.2924140069571	12.2917770393778	12.2916718034907	12.2914904388027
"X95986mRNA#1_f_at"	12.3057943150812	12.3061656446052	12.3061529393887	12.3060990316907	12.305931697595	12.3061945526141	12.3061149803411	12.3061988390697	12.3062059080078	12.3062073065506	12.3061404007664	12.3060817936891	12.306469104838	12.3065969597428	12.3060253619155	12.3060669668344	12.3061915311645	12.3061162679589	12.306124943656	12.3061593337372
"X96426_at"	12.305217085477	12.3053869383421	12.305546360759	12.3053550771489	12.3051977561232	12.3053508781616	12.3052490506004	12.3053678502825	12.3053728382052	12.305386196976	12.3053986059313	12.3052195877138	12.3051603992663	12.3053466694765	12.3052537292869	12.3052426293781	12.3051702153619	12.3053979775098	12.3053720647777	12.3053470923816
"X96437mRNA_g_at"	12.3066312223227	12.3071686825082	12.3078342683607	12.3070253397829	12.3071850335585	12.3072750432741	12.3073827625564	12.3072517678156	12.3071097196187	12.3072494992478	12.3072329216891	12.3069402953539	12.3080340673019	12.3069552355554	12.3075758011464	12.3070004722762	12.3069814042826	12.3069586881643	12.3069601255167	12.3069309914007
"X96790_at"	12.3083572443104	12.3084889651912	12.3084011224088	12.3084942008892	12.3084851764595	12.3084492160089	12.3084939969908	12.3084469593824	12.308447615969	12.3084101047606	12.3084644213773	12.3080642603829	12.3079515195666	12.3082660821979	12.3082628580492	12.3084976664595	12.3081428265344	12.3085001063136	12.3085153989153	12.308566368813
